user_id,interactions,labels
User_331,AIML2025ENG:0.09:0.6;PYTHON2025HINDI:0.92:0.61;PYTHONDATASCIENCE2025ENGLISH:0.5:0.79;PYTHON2025ENG:0.23:0.64;FLUTTER2025EN:0.26:0.32;NODEJS2025HINDI:0.15:0.89;DEVOPS2025HINDI:0.61:0.84;GIT2025ENG:0.68:0.59;GIT2025HINDI:0.86:0.52,"DEVOPS,GIT AND GITHUB,DATA SCIENCE"
User_283,REACT2025HINDI:0.25:0.5;GIT2025HINDI:0.43:0.3;PYTHON2025HINDI:0.4:0.35;AIML2025ENG:1.0:0.3;UIUXHINDI:0.39:0.48;PYTHON2025ENG:0.17:0.65;FLUTTER2025EN:0.71:0.46,LANGUAGES
User_372,GIT2025ENG:0.49:0.08;PYTHONDATASCIENCE2025ENGLISH:0.23:0.0;UIUXHINDI:0.46:0.14;DEVOPS2025HINDI:0.51:0.21;NODEJS2025HINDI:1.0:0.86;AIML2025ENG:0.86:0.14;PYTHON2025HINDI:0.2:0.64;FLUTTER2025EN:0.37:0.88;GIT2025HINDI:0.7:0.11,"AI/ML,MOBILE"
User_550,NODEJS2025HINDI:0.37:0.87;PYTHONDATASCIENCE2025ENGLISH:0.41:0.88;REACT2025HINDI:0.16:0.96;GIT2025ENG:0.97:0.44;UIUXHINDI:0.69:0.15,DATA SCIENCE
User_735,,AI/ML
User_903,,DESIGN
User_680,PYTHON2025HINDI:0.37:0.84;PYTHONDATASCIENCE2025ENGLISH:0.02:0.41;DEVOPS2025HINDI:0.09:0.13;GIT2025HINDI:0.09:0.37,"GIT AND GITHUB,MOBILE"
User_663,NODEJS2025HINDI:0.25:0.58;AIML2025ENG:0.81:0.38;DEVOPS2025HINDI:0.21:0.39;FLUTTER2025EN:0.43:0.48;PYTHON2025ENG:0.44:0.46;UIUXHINDI:0.02:0.64,DEVELOPMENT
User_92,DEVOPS2025HINDI:0.24:0.58,"GIT AND GITHUB,DEVELOPMENT,DATA SCIENCE"
User_396,AIML2025ENG:0.75:0.09,"DEVELOPMENT,AI/ML"
User_532,REACT2025HINDI:0.38:0.7;PYTHONDATASCIENCE2025ENGLISH:0.22:0.55;PYTHON2025ENG:0.03:0.45;NODEJS2025HINDI:0.87:0.79;GIT2025HINDI:0.83:0.57,"DATA SCIENCE,DEVELOPMENT"
User_426,PYTHON2025HINDI:0.16:0.62;DEVOPS2025HINDI:0.79:0.24;PYTHON2025ENG:0.35:0.74;UIUXHINDI:0.89:0.13,"MOBILE,DESIGN,LANGUAGES"
User_930,PYTHONDATASCIENCE2025ENGLISH:0.22:0.58;PYTHON2025HINDI:0.04:0.13,"MOBILE,PROGRAMMING,DEVELOPMENT"
User_358,GIT2025HINDI:0.02:0.25;PYTHON2025ENG:0.45:0.14;UIUXHINDI:0.97:0.57;PYTHONDATASCIENCE2025ENGLISH:0.24:0.2;PYTHON2025HINDI:0.24:0.39;NODEJS2025HINDI:0.95:0.13;AIML2025ENG:0.91:0.86;DEVOPS2025HINDI:0.3:0.14,"AI/ML,LANGUAGES,PROGRAMMING"
User_985,,DEVELOPMENT
User_975,,"PROGRAMMING,DATA SCIENCE"
User_988,GIT2025ENG:0.61:0.64;UIUXHINDI:0.25:0.28;DEVOPS2025HINDI:0.82:0.04;FLUTTER2025EN:0.98:0.57;AIML2025ENG:1.0:0.06,DEVELOPMENT
User_312,PYTHONDATASCIENCE2025ENGLISH:0.39:0.18;UIUXHINDI:0.91:0.87;GIT2025HINDI:0.96:0.53;FLUTTER2025EN:0.16:0.66,LANGUAGES
User_404,FLUTTER2025EN:0.5:0.65;REACT2025HINDI:0.23:0.56;PYTHON2025HINDI:0.35:0.34;NODEJS2025HINDI:0.5:0.91;AIML2025ENG:0.7:0.71;PYTHON2025ENG:0.27:0.79;DEVOPS2025HINDI:0.52:0.63;PYTHONDATASCIENCE2025ENGLISH:0.49:0.21;GIT2025HINDI:0.02:0.7,DATA SCIENCE
User_305,PYTHON2025ENG:0.16:0.16;PYTHON2025HINDI:0.96:0.26;DEVOPS2025HINDI:0.44:0.58;PYTHONDATASCIENCE2025ENGLISH:0.17:0.11;AIML2025ENG:0.5:0.3;NODEJS2025HINDI:0.01:0.57;FLUTTER2025EN:0.04:0.7;GIT2025HINDI:0.64:0.99;REACT2025HINDI:0.25:0.04,"DEVOPS,AI/ML,DESIGN"
User_180,GIT2025ENG:0.64:0.07;PYTHON2025ENG:0.4:0.55,"PROGRAMMING,DEVELOPMENT"
User_832,PYTHON2025HINDI:0.55:0.17;PYTHON2025ENG:0.5:0.87;NODEJS2025HINDI:0.66:0.01;PYTHONDATASCIENCE2025ENGLISH:0.29:0.98;REACT2025HINDI:0.51:0.07;GIT2025HINDI:0.36:0.98;FLUTTER2025EN:0.54:0.69;DEVOPS2025HINDI:0.37:0.87,PROGRAMMING
User_920,NODEJS2025HINDI:0.58:0.52;REACT2025HINDI:0.49:0.34;PYTHON2025ENG:0.47:0.23;UIUXHINDI:0.24:0.23;PYTHONDATASCIENCE2025ENGLISH:0.55:0.97;DEVOPS2025HINDI:0.21:0.49,"DATA SCIENCE,PROGRAMMING"
User_737,AIML2025ENG:0.15:0.82;UIUXHINDI:0.15:0.7;PYTHONDATASCIENCE2025ENGLISH:0.08:0.57;NODEJS2025HINDI:0.38:0.09;PYTHON2025ENG:0.58:0.85,"LANGUAGES,PROGRAMMING"
User_977,NODEJS2025HINDI:0.01:0.53;PYTHONDATASCIENCE2025ENGLISH:0.32:0.32;AIML2025ENG:0.64:0.38;REACT2025HINDI:0.21:0.78;PYTHON2025ENG:0.2:0.71;DEVOPS2025HINDI:0.3:0.39;UIUXHINDI:0.48:0.3;GIT2025ENG:0.96:0.29;PYTHON2025HINDI:0.66:0.15,"DESIGN,DATA SCIENCE"
User_953,GIT2025HINDI:0.0:0.52;PYTHON2025ENG:0.6:0.16;FLUTTER2025EN:0.6:0.5;DEVOPS2025HINDI:0.71:0.72;REACT2025HINDI:0.73:0.2;AIML2025ENG:0.86:0.24;GIT2025ENG:0.38:0.04;UIUXHINDI:0.26:0.13,GIT AND GITHUB
User_347,FLUTTER2025EN:0.1:0.88;GIT2025ENG:0.02:0.21;UIUXHINDI:0.49:0.23;DEVOPS2025HINDI:0.67:0.35;AIML2025ENG:0.81:0.57;GIT2025HINDI:0.81:0.97;REACT2025HINDI:0.48:0.02,DEVELOPMENT
User_536,AIML2025ENG:0.35:0.98;FLUTTER2025EN:0.17:0.63;NODEJS2025HINDI:0.12:0.29;GIT2025ENG:0.72:0.75;PYTHONDATASCIENCE2025ENGLISH:0.97:0.14;REACT2025HINDI:0.17:0.49;UIUXHINDI:0.18:0.49,DEVELOPMENT
User_192,GIT2025HINDI:0.07:0.79;FLUTTER2025EN:0.96:0.04;PYTHONDATASCIENCE2025ENGLISH:0.54:0.94,"DEVELOPMENT,DESIGN,PROGRAMMING"
User_84,DEVOPS2025HINDI:0.46:0.78;GIT2025ENG:0.76:0.98;NODEJS2025HINDI:0.2:0.56,"GIT AND GITHUB,DESIGN,DEVOPS"
User_743,PYTHON2025HINDI:0.14:0.24;UIUXHINDI:0.78:0.08;PYTHONDATASCIENCE2025ENGLISH:0.64:0.48;PYTHON2025ENG:0.3:0.09;DEVOPS2025HINDI:0.45:0.23;GIT2025HINDI:0.13:0.49;FLUTTER2025EN:0.73:0.23;NODEJS2025HINDI:0.2:0.57;AIML2025ENG:0.23:0.59;GIT2025ENG:0.38:0.44,"AI/ML,MOBILE,DEVOPS"
User_893,UIUXHINDI:0.07:0.65;AIML2025ENG:0.4:0.05;DEVOPS2025HINDI:0.69:0.23;GIT2025ENG:0.34:0.58,PROGRAMMING
User_785,GIT2025HINDI:0.4:0.95;NODEJS2025HINDI:0.32:0.1;DEVOPS2025HINDI:0.83:0.2;FLUTTER2025EN:0.41:0.38;GIT2025ENG:0.77:0.07;UIUXHINDI:0.96:0.67;PYTHON2025HINDI:0.91:0.34;AIML2025ENG:0.44:0.16;PYTHONDATASCIENCE2025ENGLISH:0.11:0.48,"LANGUAGES,DATA SCIENCE,DEVOPS"
User_879,PYTHONDATASCIENCE2025ENGLISH:0.87:0.43;GIT2025HINDI:0.49:0.02;FLUTTER2025EN:0.42:0.42;AIML2025ENG:0.61:0.97;PYTHON2025ENG:0.77:0.06;DEVOPS2025HINDI:0.83:0.77;GIT2025ENG:0.88:0.64;NODEJS2025HINDI:0.43:0.92;UIUXHINDI:0.89:0.21,DESIGN
User_702,GIT2025ENG:0.36:0.24;GIT2025HINDI:0.14:0.45;AIML2025ENG:0.81:0.9;PYTHONDATASCIENCE2025ENGLISH:0.64:0.12;PYTHON2025HINDI:0.78:0.92;FLUTTER2025EN:0.71:0.3;UIUXHINDI:0.16:0.42,GIT AND GITHUB
User_707,REACT2025HINDI:0.48:0.89,"DEVELOPMENT,LANGUAGES"
User_256,,"PROGRAMMING,LANGUAGES,MOBILE"
User_109,NODEJS2025HINDI:0.33:0.02;PYTHON2025HINDI:0.23:0.71;GIT2025ENG:0.46:0.6,"AI/ML,DATA SCIENCE,DEVOPS"
User_405,GIT2025ENG:0.68:0.68;PYTHON2025ENG:0.58:0.12;GIT2025HINDI:0.28:0.37;REACT2025HINDI:0.02:0.93;PYTHON2025HINDI:0.15:0.97;PYTHONDATASCIENCE2025ENGLISH:0.7:0.28;UIUXHINDI:0.99:0.1;DEVOPS2025HINDI:0.12:0.2,"DEVELOPMENT,GIT AND GITHUB"
User_719,FLUTTER2025EN:0.22:0.78;GIT2025HINDI:0.25:0.28;PYTHON2025HINDI:0.87:0.13;UIUXHINDI:0.68:0.51,"DEVOPS,GIT AND GITHUB,DEVELOPMENT"
User_400,GIT2025ENG:0.49:0.84;PYTHONDATASCIENCE2025ENGLISH:0.46:0.26;GIT2025HINDI:0.56:0.09;PYTHON2025ENG:0.04:0.33;FLUTTER2025EN:0.03:0.03,"AI/ML,GIT AND GITHUB"
User_774,REACT2025HINDI:0.15:0.01;NODEJS2025HINDI:0.55:0.54;PYTHONDATASCIENCE2025ENGLISH:0.32:0.1;DEVOPS2025HINDI:0.52:0.91,"LANGUAGES,AI/ML,DEVOPS"
User_447,GIT2025HINDI:0.32:0.3;PYTHON2025HINDI:0.67:0.02;NODEJS2025HINDI:0.03:0.63,DEVELOPMENT
User_48,PYTHONDATASCIENCE2025ENGLISH:0.09:0.89;FLUTTER2025EN:0.52:0.2,"PROGRAMMING,GIT AND GITHUB,LANGUAGES"
User_668,PYTHONDATASCIENCE2025ENGLISH:0.91:0.18;GIT2025HINDI:0.6:0.72;AIML2025ENG:0.81:0.33,AI/ML
User_138,,"DATA SCIENCE,GIT AND GITHUB,LANGUAGES"
User_432,PYTHONDATASCIENCE2025ENGLISH:0.47:0.98;PYTHON2025HINDI:0.05:0.28,"DEVOPS,DEVELOPMENT,MOBILE"
User_882,,"DESIGN,DATA SCIENCE"
User_212,DEVOPS2025HINDI:0.24:0.59;GIT2025HINDI:0.96:0.1;PYTHON2025HINDI:0.6:0.07;PYTHON2025ENG:0.05:0.67;NODEJS2025HINDI:0.8:0.71;GIT2025ENG:0.67:0.68,"AI/ML,DESIGN"
User_79,PYTHON2025ENG:0.43:0.84;PYTHONDATASCIENCE2025ENGLISH:0.01:0.74;GIT2025HINDI:0.6:0.99;FLUTTER2025EN:0.07:0.11;GIT2025ENG:0.4:0.56,"GIT AND GITHUB,AI/ML,DEVOPS"
User_74,PYTHONDATASCIENCE2025ENGLISH:0.83:0.82;PYTHON2025ENG:0.02:0.66,"GIT AND GITHUB,AI/ML,DESIGN"
User_199,AIML2025ENG:0.02:0.22;GIT2025HINDI:0.62:0.1;NODEJS2025HINDI:0.08:0.49;DEVOPS2025HINDI:0.01:0.8;PYTHONDATASCIENCE2025ENGLISH:0.34:0.18;PYTHON2025HINDI:0.13:0.28;UIUXHINDI:0.14:0.24;PYTHON2025ENG:0.63:0.22;GIT2025ENG:0.27:0.21,DESIGN
User_254,AIML2025ENG:0.39:0.53;PYTHON2025ENG:0.69:0.9;DEVOPS2025HINDI:0.09:0.14;UIUXHINDI:0.15:0.78;REACT2025HINDI:0.94:0.37;PYTHONDATASCIENCE2025ENGLISH:0.6:0.91;NODEJS2025HINDI:0.12:0.92;GIT2025HINDI:0.07:0.19;GIT2025ENG:0.66:0.12;PYTHON2025HINDI:0.2:0.52,"LANGUAGES,GIT AND GITHUB"
User_758,NODEJS2025HINDI:0.47:0.28;PYTHON2025ENG:0.4:0.32;GIT2025HINDI:0.72:0.2,LANGUAGES
User_167,PYTHON2025ENG:0.4:0.87;GIT2025HINDI:0.66:0.91;PYTHON2025HINDI:0.9:0.73;NODEJS2025HINDI:0.32:0.46;PYTHONDATASCIENCE2025ENGLISH:0.05:0.7;DEVOPS2025HINDI:0.62:0.06;FLUTTER2025EN:0.87:0.86;UIUXHINDI:0.04:0.78,"DEVOPS,AI/ML"
User_773,GIT2025HINDI:0.0:0.86;AIML2025ENG:0.91:0.68;PYTHON2025HINDI:0.72:0.04;UIUXHINDI:0.77:0.3;DEVOPS2025HINDI:0.28:0.7;FLUTTER2025EN:0.85:0.06;GIT2025ENG:0.17:0.29,"LANGUAGES,DEVOPS,DESIGN"
User_951,PYTHONDATASCIENCE2025ENGLISH:0.06:0.99;NODEJS2025HINDI:0.83:0.99;GIT2025ENG:0.75:0.45;GIT2025HINDI:0.13:0.56;AIML2025ENG:0.29:0.03;PYTHON2025ENG:0.22:0.96;UIUXHINDI:0.97:0.91;FLUTTER2025EN:0.19:0.15,AI/ML
User_558,REACT2025HINDI:0.32:0.27;FLUTTER2025EN:0.76:0.76;DEVOPS2025HINDI:0.54:0.14;GIT2025ENG:0.8:0.4;GIT2025HINDI:0.64:0.63;PYTHONDATASCIENCE2025ENGLISH:0.56:0.53;UIUXHINDI:0.17:0.67,"LANGUAGES,DATA SCIENCE"
User_887,REACT2025HINDI:0.67:0.16;DEVOPS2025HINDI:0.56:0.9,"DEVOPS,LANGUAGES"
User_221,,"DATA SCIENCE,DEVELOPMENT"
User_273,,"DATA SCIENCE,MOBILE"
User_252,REACT2025HINDI:0.17:0.53;DEVOPS2025HINDI:0.25:0.3;GIT2025HINDI:0.11:0.77;PYTHONDATASCIENCE2025ENGLISH:0.41:0.14;GIT2025ENG:0.81:0.51;AIML2025ENG:0.21:0.58,AI/ML
User_453,UIUXHINDI:0.82:0.3;AIML2025ENG:0.87:0.35;NODEJS2025HINDI:0.97:0.31,"DEVOPS,PROGRAMMING,GIT AND GITHUB"
User_567,REACT2025HINDI:0.78:0.03;UIUXHINDI:0.04:0.57,LANGUAGES
User_315,GIT2025HINDI:0.87:0.06;NODEJS2025HINDI:0.51:0.06,"GIT AND GITHUB,DEVOPS"
User_294,UIUXHINDI:0.88:0.42;PYTHON2025ENG:0.67:0.54;AIML2025ENG:0.14:0.85;FLUTTER2025EN:0.75:0.81;REACT2025HINDI:0.07:0.49;GIT2025HINDI:0.73:0.16;GIT2025ENG:0.31:0.56,"DESIGN,AI/ML,GIT AND GITHUB"
User_462,AIML2025ENG:0.46:0.65,DESIGN
User_898,UIUXHINDI:0.78:0.78;GIT2025HINDI:0.77:0.16;DEVOPS2025HINDI:0.97:0.47;AIML2025ENG:0.81:0.41;PYTHONDATASCIENCE2025ENGLISH:0.9:0.72;REACT2025HINDI:0.68:0.4;GIT2025ENG:0.49:0.24;NODEJS2025HINDI:0.24:0.22,PROGRAMMING
User_102,GIT2025HINDI:0.35:0.64,"AI/ML,LANGUAGES,DATA SCIENCE"
User_96,GIT2025HINDI:0.54:0.32,"AI/ML,DESIGN,MOBILE"
User_672,DEVOPS2025HINDI:0.65:0.65;PYTHONDATASCIENCE2025ENGLISH:0.38:0.68;GIT2025ENG:0.11:0.06;NODEJS2025HINDI:0.5:0.82;UIUXHINDI:0.07:0.51;AIML2025ENG:0.54:0.96;FLUTTER2025EN:0.17:0.4;GIT2025HINDI:0.63:0.32;REACT2025HINDI:0.2:0.39,DEVOPS
User_829,,"MOBILE,DATA SCIENCE,LANGUAGES"
User_976,DEVOPS2025HINDI:0.96:0.86;NODEJS2025HINDI:0.53:0.13;AIML2025ENG:0.43:0.23;PYTHON2025HINDI:0.76:0.1;GIT2025HINDI:0.26:0.56;FLUTTER2025EN:0.66:0.46;UIUXHINDI:0.38:0.88,"DEVELOPMENT,GIT AND GITHUB,PROGRAMMING"
User_240,GIT2025HINDI:0.03:0.92;PYTHON2025HINDI:0.51:0.31;DEVOPS2025HINDI:0.22:0.77;GIT2025ENG:0.57:0.79,DEVELOPMENT
User_957,PYTHON2025ENG:0.76:0.69;FLUTTER2025EN:0.11:0.48;GIT2025ENG:0.42:0.94;UIUXHINDI:0.75:0.42;AIML2025ENG:0.08:0.19;PYTHON2025HINDI:0.47:0.45,"DATA SCIENCE,GIT AND GITHUB,DEVOPS"
User_691,FLUTTER2025EN:0.25:0.15;PYTHON2025ENG:0.34:0.95;AIML2025ENG:0.77:0.99;REACT2025HINDI:0.29:0.48,DESIGN
User_949,GIT2025ENG:0.8:0.05;FLUTTER2025EN:0.59:0.86;PYTHON2025HINDI:0.59:0.98;PYTHON2025ENG:0.79:0.27;GIT2025HINDI:0.29:0.05;AIML2025ENG:0.78:0.79,"MOBILE,DEVELOPMENT"
User_665,PYTHON2025ENG:0.55:0.92;AIML2025ENG:0.5:0.35;PYTHONDATASCIENCE2025ENGLISH:0.71:0.83;UIUXHINDI:0.84:0.91;DEVOPS2025HINDI:0.46:0.55,PROGRAMMING
User_723,DEVOPS2025HINDI:0.05:0.04;GIT2025ENG:0.28:0.01;REACT2025HINDI:0.65:0.97;PYTHONDATASCIENCE2025ENGLISH:0.09:0.21;NODEJS2025HINDI:0.91:0.38;AIML2025ENG:0.79:0.86,DESIGN
User_242,REACT2025HINDI:0.77:0.21;FLUTTER2025EN:0.58:0.7;DEVOPS2025HINDI:0.35:0.4;NODEJS2025HINDI:0.39:0.68;GIT2025ENG:0.94:0.61;UIUXHINDI:0.15:0.31,"AI/ML,DEVELOPMENT"
User_989,PYTHONDATASCIENCE2025ENGLISH:0.66:0.15;AIML2025ENG:0.43:0.67;REACT2025HINDI:0.4:0.2;PYTHON2025HINDI:0.45:0.08;NODEJS2025HINDI:0.02:0.97;UIUXHINDI:0.9:0.26;FLUTTER2025EN:0.64:0.49;PYTHON2025ENG:0.29:0.87;DEVOPS2025HINDI:0.56:0.19,DESIGN
User_287,DEVOPS2025HINDI:0.04:0.14;FLUTTER2025EN:0.16:0.0;GIT2025HINDI:0.46:0.8;AIML2025ENG:0.75:0.07;REACT2025HINDI:0.7:0.25;NODEJS2025HINDI:0.16:0.51;PYTHONDATASCIENCE2025ENGLISH:0.11:0.99;UIUXHINDI:0.31:0.71;PYTHON2025ENG:0.44:0.66,DESIGN
User_355,GIT2025ENG:0.04:0.21;REACT2025HINDI:0.1:0.87;FLUTTER2025EN:0.29:0.63,"DEVOPS,GIT AND GITHUB"
User_652,REACT2025HINDI:0.65:0.17;NODEJS2025HINDI:0.53:0.51;PYTHONDATASCIENCE2025ENGLISH:0.55:0.37;GIT2025HINDI:0.53:0.69;PYTHON2025ENG:0.42:0.1;FLUTTER2025EN:0.6:0.62;GIT2025ENG:0.16:0.86;AIML2025ENG:0.07:0.79;PYTHON2025HINDI:0.74:0.61;DEVOPS2025HINDI:0.88:0.13,"DATA SCIENCE,GIT AND GITHUB"
User_23,GIT2025HINDI:0.42:0.4;REACT2025HINDI:0.14:0.82,"GIT AND GITHUB,DATA SCIENCE"
User_594,NODEJS2025HINDI:0.42:0.62;PYTHON2025HINDI:0.32:0.37;PYTHONDATASCIENCE2025ENGLISH:0.66:0.95;PYTHON2025ENG:0.95:0.05,GIT AND GITHUB
User_645,PYTHONDATASCIENCE2025ENGLISH:0.83:0.66;DEVOPS2025HINDI:0.76:0.76,DATA SCIENCE
User_291,DEVOPS2025HINDI:0.57:0.99;PYTHON2025ENG:1.0:0.13;PYTHON2025HINDI:0.6:0.1;UIUXHINDI:0.69:0.13,"AI/ML,MOBILE"
User_114,UIUXHINDI:0.14:0.11;GIT2025ENG:0.24:0.08;NODEJS2025HINDI:0.02:0.89,"DESIGN,MOBILE,DEVELOPMENT"
User_845,,"AI/ML,DEVELOPMENT"
User_796,PYTHON2025ENG:0.02:0.4;AIML2025ENG:0.31:0.06;UIUXHINDI:0.37:0.72;NODEJS2025HINDI:0.4:0.93;PYTHONDATASCIENCE2025ENGLISH:0.69:0.89,DEVOPS
User_130,GIT2025ENG:0.07:0.43;UIUXHINDI:0.77:0.7;AIML2025ENG:0.62:0.55;PYTHON2025HINDI:0.53:0.42;REACT2025HINDI:0.91:0.23;GIT2025HINDI:0.35:0.75;FLUTTER2025EN:0.18:0.56;DEVOPS2025HINDI:0.17:0.12;NODEJS2025HINDI:0.23:0.01;PYTHON2025ENG:0.54:0.32,"DESIGN,DEVOPS,PROGRAMMING"
User_557,DEVOPS2025HINDI:0.1:0.21;PYTHON2025ENG:0.33:0.77;GIT2025HINDI:0.94:0.44;REACT2025HINDI:0.37:0.67;AIML2025ENG:0.3:0.89;PYTHON2025HINDI:0.92:0.8,PROGRAMMING
User_522,PYTHON2025HINDI:0.5:0.54;PYTHONDATASCIENCE2025ENGLISH:0.88:0.19;DEVOPS2025HINDI:0.43:0.74;GIT2025ENG:0.51:0.28;GIT2025HINDI:0.7:0.46;AIML2025ENG:0.88:0.91;REACT2025HINDI:0.45:0.11;UIUXHINDI:0.03:0.86;FLUTTER2025EN:0.16:0.82;PYTHON2025ENG:0.42:0.1,"MOBILE,DESIGN"
User_77,AIML2025ENG:0.53:0.11;REACT2025HINDI:0.38:0.45,"GIT AND GITHUB,AI/ML,DEVELOPMENT"
User_370,AIML2025ENG:0.84:0.27;PYTHON2025ENG:0.77:0.01,"GIT AND GITHUB,MOBILE,PROGRAMMING"
User_173,REACT2025HINDI:0.33:0.69;PYTHON2025ENG:0.93:0.09;GIT2025HINDI:0.56:0.69;PYTHONDATASCIENCE2025ENGLISH:0.46:0.23;AIML2025ENG:0.92:0.8;FLUTTER2025EN:0.25:0.02;GIT2025ENG:0.79:0.38;UIUXHINDI:0.13:0.81,GIT AND GITHUB
User_60,AIML2025ENG:0.12:0.62;FLUTTER2025EN:0.04:0.06;PYTHONDATASCIENCE2025ENGLISH:0.57:0.81;GIT2025HINDI:0.43:0.66,"PROGRAMMING,DESIGN,MOBILE"
User_880,PYTHON2025HINDI:0.86:0.4;AIML2025ENG:0.25:0.24;PYTHON2025ENG:0.21:0.45;REACT2025HINDI:0.66:0.3;NODEJS2025HINDI:0.92:0.6,DESIGN
User_625,GIT2025HINDI:0.76:0.57;DEVOPS2025HINDI:0.19:0.06;PYTHONDATASCIENCE2025ENGLISH:0.3:0.48;PYTHON2025HINDI:0.09:0.87;AIML2025ENG:0.24:0.9;GIT2025ENG:0.3:0.63;UIUXHINDI:0.93:0.56;PYTHON2025ENG:0.83:0.89,DEVOPS
User_191,DEVOPS2025HINDI:0.2:0.93;GIT2025ENG:0.32:0.36;PYTHON2025HINDI:0.3:0.31,"PROGRAMMING,AI/ML,MOBILE"
User_300,UIUXHINDI:0.9:0.42;FLUTTER2025EN:0.87:0.93;DEVOPS2025HINDI:0.91:0.71,"PROGRAMMING,DESIGN"
User_624,,DESIGN
User_455,UIUXHINDI:0.46:0.62;PYTHON2025HINDI:0.43:0.2;GIT2025HINDI:0.17:0.31,"MOBILE,DEVOPS,DEVELOPMENT"
User_352,GIT2025HINDI:0.45:0.0;PYTHON2025ENG:0.93:0.51;UIUXHINDI:0.59:0.86;REACT2025HINDI:0.54:0.02;DEVOPS2025HINDI:0.29:0.82;FLUTTER2025EN:0.73:0.45;AIML2025ENG:0.06:0.44;GIT2025ENG:0.22:0.99;PYTHONDATASCIENCE2025ENGLISH:0.44:0.85;PYTHON2025HINDI:0.26:0.38,"DEVELOPMENT,LANGUAGES"
User_582,GIT2025HINDI:0.48:0.92;UIUXHINDI:0.94:0.73;GIT2025ENG:0.35:0.51;NODEJS2025HINDI:0.45:0.46;PYTHON2025ENG:0.16:0.74;AIML2025ENG:0.57:0.13;REACT2025HINDI:0.14:0.32,DESIGN
User_928,GIT2025ENG:0.57:0.62;PYTHON2025HINDI:0.16:0.97;UIUXHINDI:0.31:0.64;REACT2025HINDI:0.91:0.04;NODEJS2025HINDI:0.11:0.41;AIML2025ENG:0.27:0.43,"PROGRAMMING,DEVOPS"
User_166,PYTHON2025HINDI:0.85:0.25;PYTHONDATASCIENCE2025ENGLISH:0.4:0.37;REACT2025HINDI:0.73:0.18,MOBILE
User_924,GIT2025HINDI:0.06:0.7;PYTHON2025HINDI:0.83:0.43;REACT2025HINDI:0.66:0.41;GIT2025ENG:0.34:0.72;FLUTTER2025EN:0.84:0.8;NODEJS2025HINDI:0.64:0.44;UIUXHINDI:0.97:0.69;PYTHON2025ENG:0.64:0.8,"DATA SCIENCE,AI/ML"
User_946,DEVOPS2025HINDI:0.29:0.26;GIT2025HINDI:0.88:0.26;FLUTTER2025EN:0.96:0.66;GIT2025ENG:0.82:0.95;REACT2025HINDI:0.76:0.52;UIUXHINDI:0.66:0.66;PYTHON2025ENG:0.63:0.69;AIML2025ENG:0.1:0.36;PYTHONDATASCIENCE2025ENGLISH:0.53:0.31,"DEVOPS,AI/ML"
User_642,PYTHON2025ENG:0.2:0.47;FLUTTER2025EN:0.95:0.74;REACT2025HINDI:0.3:0.27;AIML2025ENG:0.05:0.64;NODEJS2025HINDI:0.94:0.62;DEVOPS2025HINDI:0.03:0.17;PYTHON2025HINDI:0.04:0.15;UIUXHINDI:0.39:0.76,"PROGRAMMING,DATA SCIENCE"
User_389,NODEJS2025HINDI:0.27:0.34;PYTHONDATASCIENCE2025ENGLISH:0.2:0.14,"MOBILE,DATA SCIENCE"
User_344,AIML2025ENG:0.56:0.51;FLUTTER2025EN:0.03:0.2,"AI/ML,GIT AND GITHUB"
User_896,GIT2025HINDI:0.05:0.78;DEVOPS2025HINDI:0.87:0.33,"GIT AND GITHUB,MOBILE"
User_772,,PROGRAMMING
User_245,AIML2025ENG:0.23:0.32,DESIGN
User_648,PYTHONDATASCIENCE2025ENGLISH:0.64:0.28;NODEJS2025HINDI:0.05:0.92;FLUTTER2025EN:0.18:0.47;GIT2025HINDI:0.57:0.19;DEVOPS2025HINDI:0.61:0.14;REACT2025HINDI:0.43:0.59,"MOBILE,LANGUAGES,DEVELOPMENT"
User_679,PYTHON2025ENG:0.64:0.87;AIML2025ENG:0.85:0.97;PYTHON2025HINDI:0.07:0.59;DEVOPS2025HINDI:0.42:0.27;UIUXHINDI:0.48:0.19;PYTHONDATASCIENCE2025ENGLISH:0.43:0.94;GIT2025ENG:0.34:0.44;GIT2025HINDI:0.92:0.79,"MOBILE,AI/ML"
User_945,PYTHONDATASCIENCE2025ENGLISH:0.14:0.6;UIUXHINDI:0.07:0.01;GIT2025ENG:0.08:0.25;GIT2025HINDI:0.48:0.13;PYTHON2025HINDI:0.76:0.68;NODEJS2025HINDI:0.39:0.7;AIML2025ENG:0.16:0.3;PYTHON2025ENG:0.87:0.05;DEVOPS2025HINDI:0.27:0.96,"GIT AND GITHUB,DEVOPS,DEVELOPMENT"
User_384,PYTHONDATASCIENCE2025ENGLISH:0.79:0.88;UIUXHINDI:0.07:0.72;DEVOPS2025HINDI:0.32:0.01;REACT2025HINDI:0.45:0.39;PYTHON2025HINDI:0.54:0.21;GIT2025ENG:0.17:0.28;GIT2025HINDI:0.87:0.42;FLUTTER2025EN:0.44:0.19,DATA SCIENCE
User_88,DEVOPS2025HINDI:0.5:0.14;GIT2025HINDI:0.57:0.62,"GIT AND GITHUB,LANGUAGES,DEVOPS"
User_141,UIUXHINDI:0.59:0.38;REACT2025HINDI:0.59:0.93;AIML2025ENG:0.74:0.11,PROGRAMMING
